,Biomedical_4,Biomedical_17,Biomedical_22,Biomedical_32,Biomedical_46,Biomedical_57,Biomedical_66,Biomedical_79,Biomedical_89,Biomedical_94,Biomedical_103,Biomedical_114,Biomedical_122,Biomedical_132,Biomedical_147
80,0.9512113012551923,0.2718386502635133,0.0,0.0,0.8570683535151783,0.008336127053384237,0.1752441555120627,0.4594210587547062,0.0,0.3393866188688407,0.24996978384243598,0.3012645277054851,1.0,0.7966117311729296,0.06547655892147518
81,0.9999990950308142,0.3308362903579095,0.0,0.0,0.9874257312207128,0.014971003687710467,0.3533493317072691,0.46649713565753637,0.09380000647180953,0.23434914649603514,0.19017574260451056,0.474622798759567,1.0,0.45694092072804887,0.06461092790122093
82,0.9999990950308142,0.4718782677264338,0.0,0.0,1.0,0.004655088156461666,0.33337431277476715,0.6253458209808651,0.4924655611006669,0.4399020348706867,0.3712703415851736,0.4760185201086394,1.0,0.11038589245358277,0.07914286340075859
83,0.9999990950308142,0.5352081154849044,0.0,0.0,1.0,0.05855303648181413,0.6120381207155994,0.5848316502622587,0.6167707549365815,0.23958532688398054,0.4959157261180318,0.6903996540359609,1.0,0.0751285738824092,0.3718194726031115
84,0.9999990950308142,0.5769483506374031,0.0,0.0,1.0,0.19714823728773984,0.7225449216636998,0.5877954175471195,0.6404664504525569,0.18146897388143354,0.6042586448766298,0.7674240094255426,1.0,0.056687501834364024,0.5068874327326609
85,0.4582881602881422,0.18911148315972123,0.0,0.0,0.7311355195073173,0.08701729104224938,0.0504868357642338,0.3497129881820605,0.0,0.3488222421744365,0.260216795837911,0.16256823136293075,1.0,0.9904358064008599,0.06547655892147518
86,0.9999990950308142,0.4697193064658366,0.0,0.0,1.0,0.09758005467351837,0.6256464097091771,0.5304582370370248,0.4884796571193558,0.14325130931849822,0.4510077258301295,0.7388018341089942,1.0,0.08507575863281781,0.2948706838675518
87,0.9999990950308142,0.4510086263216138,0.0,0.0,1.0,0.027556921003604316,0.505570581350748,0.5555083413712044,0.44371978734886497,0.24933700201332668,0.35172150616341713,0.6330189577677201,1.0,0.10296231145744973,0.17955415717154827
88,0.9999990950308142,0.27111963140522,0.0,0.0,0.9300683036301407,0.013816822030859348,0.31712678383508563,0.3463688487595825,0.0,0.1852769062354072,0.12133858257023389,0.43641219471197507,1.0,0.6817701985732136,0.06547655892147518
89,0.9999990950308142,0.3243622636046939,0.0,0.0,0.9374312056177031,0.0034975707144751394,0.2622751458048526,0.5211915136583302,0.07900931209883914,0.31702239812249905,0.24058240455428792,0.39036796148183767,1.0,0.5542810568053823,0.06547655892147518
90,0.9999990950308142,0.5143375217372258,0.0,0.0,1.0,0.027001512778558907,0.5218077834711882,0.5972477889322434,0.5972535519273988,0.2981746640172265,0.418216744232788,0.6264254493811625,1.0,0.08374370963496998,0.276042018815333
91,0.9999990950308142,0.4445317425398222,0.0,0.0,1.0,0.015526411912755875,0.40709157429900567,0.581145918507951,0.42155175203366174,0.3320550914417759,0.3193718841709433,0.5424578746629739,1.0,0.10901438959341833,0.0975791852402769
92,0.9999990950308142,0.28982554983514947,0.0,0.0,0.9247940946481129,0.008075935812822425,0.28032544233209084,0.4209828452991037,0.016126809888507423,0.24479744796354358,0.17672513889247257,0.406129933227067,1.0,0.6531182744997659,0.06547655892147518
93,0.9999990950308142,0.4905879955277979,0.0,0.0,1.0,0.03042402832748737,0.5445071156702106,0.5741160473311655,0.5475166518615325,0.26223716572598416,0.40946763883475634,0.6502786498867863,1.0,0.09264705104030693,0.25909602981046587
94,0.9999990950308142,0.38624169318941526,0.0,0.0,0.9967250796702923,0.004655088156461666,0.29845245237369317,0.5688964504926273,0.24161457033969694,0.3663248422201492,0.29108956069101977,0.42991600172149375,1.0,0.32448805005059234,0.04311775724430317
95,0.9999990950308142,0.4812340839699745,0.0,0.0,1.0,0.027001512778558907,0.5101227416229825,0.575427134807681,0.5199837995993741,0.2737451703672435,0.3830573590942486,0.6281870141710992,1.0,0.09448646708465307,0.22614586596908298
96,0.9999990950308142,0.375447839229288,0.0,0.0,1.0,0.02468814578715356,0.44914828328923945,0.5111995254011853,0.20185782687074438,0.1998891084604558,0.25594647190712166,0.5729685931472267,1.0,0.2492461666001885,0.04286825743428489
97,0.9999990950308142,0.19414651985349157,0.0,0.0,0.8534847290238275,0.01210222847125971,0.26801931606951424,0.1891959461076214,0.0,0.12456980316204928,0.06083564990541324,0.3818931955722015,1.0,0.968904582758566,0.06547655892147518
98,0.9711586320485788,0.18048039983162578,0.0,0.0,0.7785943303387194,0.005942701218729099,0.1417405116201304,0.25398710035141103,0.0,0.24200438098133545,0.15732568672159444,0.2592195929718509,1.0,0.9918113989906547,0.06547655892147518
99,0.9999990950308142,0.4430918001375183,0.0,0.0,1.0,0.14621246616262953,0.6425258416357682,0.5017034235967692,0.41889778820690166,0.10727717526221912,0.44595110278789885,0.7631879274786934,1.0,0.0874557407053677,0.2798606991137043
100,0.9999990950308142,0.47547621904647625,0.0,0.0,1.0,0.008075935812822425,0.36764410830374616,0.6202400882529367,0.5093491551678965,0.42833060114369204,0.3663406943061895,0.49844321386437357,1.0,0.11310820895342856,0.10468326380033921
