,with_overlap,500 characters,1000 characters,1500 characters
292,No Overlap,0.107142857,0.058823529,0
293,No Overlap,0.333333333,0.096774194,0.09375
294,No Overlap,0.5,0.12,0.176470588
295,No Overlap,0.444444444,0.125,0.173913043
296,No Overlap,0.285714286,0.1875,0.214285714
297,No Overlap,0.4,0.136363636,0.12
298,No Overlap,0.3,0.157894737,0.125
299,No Overlap,0.333333333,0.142857143,0.083333333
300,No Overlap,0.363636364,0.2,0.148148148
301,No Overlap,0.214285714,0.235294118,0.2
302,No Overlap,0.083333333,0.12,0.068181818
303,No Overlap,0.176470588,0.15,0.1875
304,No Overlap,0.3,0.142857143,0.1875
305,No Overlap,0.166666667,0,0.137931034
306,No Overlap,0.666666667,0.130434783,0.16
307,No Overlap,0.176470588,0.2,0.142857143
308,No Overlap,0.2,0.102564103,0.078431373
309,No Overlap,0,0.0625,0.157894737
310,No Overlap,0.428571429,0.111111111,0.104166667
311,No Overlap,0.214285714,0.266666667,0.12
312,No Overlap,0.75,0.176470588,0.107142857
313,No Overlap,0.333333333,0.05,0
314,No Overlap,0.157894737,0.137931034,0.058823529
315,No Overlap,0.5,0.136363636,0.136363636
316,No Overlap,0.1875,0.090909091,0.12
317,No Overlap,0.214285714,0.142857143,0.071428571
318,No Overlap,0.571428571,0.125,0.166666667
319,No Overlap,0.230769231,0.073170732,0.017857143
320,No Overlap,1,0.3,0.2
321,No Overlap,0.4,0.081081081,0.04494382
322,No Overlap,0.230769231,0.052631579,0
323,No Overlap,0.571428571,0.235294118,0.076923077
324,No Overlap,1,0.173913043,0.121212121
325,No Overlap,0.230769231,0.083333333,0.055555556
326,No Overlap,0.1875,0.081081081,0.043478261
327,No Overlap,0.272727273,0.142857143,0.153846154
328,No Overlap,0.5,0.285714286,0.090909091
329,No Overlap,0.75,0.216216216,0.181818182
330,No Overlap,0.6,0.25,0.266666667
331,No Overlap,0.8,0.3,0.130434783
332,No Overlap,0.3,0.230769231,0.047619048
333,No Overlap,0.272727273,0.1875,0.047619048
334,No Overlap,0.157894737,0.073170732,0.121212121
335,No Overlap,0.5,0.272727273,0.09375
336,No Overlap,0.333333333,0.2,0.137931034
337,No Overlap,0.19047619,0.125,0.130434783
338,No Overlap,0.1,0.066666667,0.055555556
339,No Overlap,0.375,0.073170732,0.088235294
340,No Overlap,0.5,0.2,0.045454545
341,No Overlap,0.571428571,0.285714286,0.230769231
342,No Overlap,0.5,0.15,0.15
343,No Overlap,0.6,0.357142857,0.083333333
344,No Overlap,0.3,0.073170732,0.066666667
345,No Overlap,0.6,0.096774194,0.2
346,No Overlap,0.571428571,0.25,0.148148148
347,No Overlap,0.909090909,0.833333333,0.022727273
348,No Overlap,1,1,0.181818182
349,No Overlap,0.25,0.214285714,0.36
350,No Overlap,0.272727273,0.25,0.173913043
351,No Overlap,0.444444444,0.085714286,0.130434783
352,No Overlap,0.428571429,0.266666667,0.115384615
353,No Overlap,0.25,0.3,0.181818182
354,No Overlap,0.5,0.166666667,0.176470588
355,No Overlap,0.142857143,0.102564103,0.210526316
356,No Overlap,0.4,0.275862069,0.137931034
357,No Overlap,0.384615385,0.375,0.176470588
358,No Overlap,0.75,1,1
359,No Overlap,1,1,0.375
360,No Overlap,0.5,0.166666667,0.1875
361,No Overlap,0.666666667,0.363636364,0.25
362,No Overlap,0.214285714,0.157894737,0.083333333
363,No Overlap,0.4,0.088235294,0.130434783
364,No Overlap,0.333333333,0.222222222,0.357142857
365,No Overlap,0.5,0.153846154,0.081081081
366,No Overlap,0.108108108,0.129032258,0.055555556
367,No Overlap,0,0.315789474,0.125
368,No Overlap,0.333333333,0.307692308,0.103448276
369,No Overlap,0.428571429,0.428571429,0.107142857
370,No Overlap,0.181818182,0.15,0.073170732
371,No Overlap,0.75,0.12,0.093023256
372,No Overlap,0.333333333,0.157894737,0.107142857
373,No Overlap,0.375,0.2,0.176470588
374,No Overlap,0.333333333,0.176470588,0.105263158
